Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group
5178,NORTH FREMANTLE PRIMARY SCHOOL,30 JOHN STREET,NORTH FREMANTLE,WA,6159,30 JOHN STREET,NORTH FREMANTLE,WA,6159,-32.03454903,115.7567953,08 9432 1300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5865,NORTH HARRISDALE PRIMARY SCHOOL,REILLY ROAD,HARRISDALE,WA,6112,REILLY ROAD,HARRISDALE,WA,6112,-32.115097,115.938867,08 9397 8140,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5234,NORTH KALGOORLIE PRIMARY SCHOOL,CAMPBELL STREET,KALGOORLIE,WA,6430,CAMPBELL STREET,KALGOORLIE,WA,6430,-30.73865013,121.459702,08 9092 5850,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS
4059,NORTH LAKE SENIOR CAMPUS,188 WINTERFOLD ROAD,KARDINYA,WA,6163,188 WINTERFOLD ROAD,KARDINYA,WA,6163,-32.07350132,115.8137439,08 9314 0444,SOUTH METROPOLITAN,Senior Colleges,SECONDARY SCHOOLS
5661,NORTH MANDURAH PRIMARY SCHOOL,PARK ROAD,MANDURAH,WA,6210,PO BOX 21,MANDURAH,WA,6210,-32.51527461,115.7390197,08 9586 0800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5522,NORTH MORLEY PRIMARY SCHOOL,15 BUNYA STREET,DIANELLA,WA,6059,15 BUNYA STREET,DIANELLA,WA,6059,-31.87846471,115.878515,08 9218 1650,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5538,NORTH PARMELIA PRIMARY SCHOOL,15-35 DURRANT AVENUE,PARMELIA,WA,6167,15-35 DURRANT AVENUE,PARMELIA,WA,6167,-32.23643544,115.8359231,08 6173 8500,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5372,NORTH PERTH PRIMARY SCHOOL,CNR ALBERT STREET/OLIVE STREET,NORTH PERTH,WA,6006,PO BOX 83,NORTH PERTH,WA,6906,-31.93042383,115.8560039,08 9428 7100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5612,NORTH TOM PRICE PRIMARY SCHOOL,TANUNDA STREET,TOM PRICE,WA,6751,PO BOX 6,TOM PRICE,WA,6751,-22.6814049,117.781115,08 9188 3600,PILBARA,Primary Schools,PRIMARY SCHOOLS
5707,NORTH WOODVALE PRIMARY SCHOOL,4 CHICHESTER DRIVE,WOODVALE,WA,6026,4 CHICHESTER DRIVE,WOODVALE,WA,6026,-31.78461512,115.7883764,08 6207 2300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5351,NORTHAM PRIMARY SCHOOL,DUKE STREET,NORTHAM,WA,6401,PO BOX 747,NORTHAM,WA,6401,-31.65156081,116.6757754,08 9621 5700,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
4041,NORTHAM SENIOR HIGH SCHOOL,KENNEDY STREET,NORTHAM,WA,6401,PO BOX 255,NORTHAM,WA,6401,-31.64725593,116.6676491,08 9621 6300,WHEATBELT,Senior High Schools,SECONDARY SCHOOLS
4093,NORTHAMPTON DISTRICT HIGH SCHOOL,30 HARVEY ROAD,NORTHAMPTON,WA,6535,PO BOX 13,NORTHAMPTON,WA,6535,-28.3556655,114.646082,08 9934 7000,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS
4094,NORTHCLIFFE DISTRICT HIGH SCHOOL,26 ZAMIA STREET,NORTHCLIFFE,WA,6262,26 ZAMIA STREET,NORTHCLIFFE,WA,6262,-34.63362225,116.1177689,08 9777 7600,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS
1520,NORTHSHORE CHRISTIAN GRAMMAR SCHOOL,50 SCOTTHORN DRIVE,ALKIMOS,WA,6038,50 SCOTTHORN DRIVE,ALKIMOS,WA,6038,-31.601801,115.694523,1300 388 905,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1046,NOTRE DAME CATHOLIC PRIMARY SCHOOL,360 DALY STREET,CLOVERDALE,WA,6105,360 DALY STREET,CLOVERDALE,WA,6105,-31.95653292,115.9411835,08 6272 7100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5355,NULLAGINE PRIMARY SCHOOL,CLEMENSON STREET,NULLAGINE,WA,6758,C/- POST OFFICE,NULLAGINE,WA,6758,-21.88772586,120.104262,08 9151 8600,PILBARA,Primary Schools,PRIMARY SCHOOLS
5552,NULSEN PRIMARY SCHOOL,11 VICTORIA STREET,ESPERANCE,WA,6450,PO BOX 129,ESPERANCE,WA,6450,-33.85822068,121.8728056,08 9076 3800,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS
5357,NUNGARIN PRIMARY SCHOOL,DANBERRIN ROAD,NUNGARIN,WA,6490,DANBERRIN ROAD,NUNGARIN,WA,6490,-31.1872158,118.1002162,08 9046 4300,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
5358,NYABING PRIMARY SCHOOL,HOBLEY STREET,NYABING,WA,6341,C/- POST OFFICE,NYABING,WA,6341,-33.54423624,118.1526008,08 6866 1750,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
1446,NYIKINA MANGALA COMMUNITY SCHOOL,JARLMADANGAH BURRU COMM,MT ANDERSON STN (GT NTH HWY),WA,6728,JARLMADANGAH BURRU COMM,MT ANDERSON STN (GT NTH HWY),WA,6728,-18.012309,124.010681,08 9191 4620,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT
6095,O'CONNOR EDUCATION SUPPORT CENTRE,JOHNSTON STREET,BOULDER,WA,6432,PO BOX 5540,KALGOORLIE,WA,6430,-30.77657514,121.4658619,08 9068 5250,GOLDFIELDS,Education Support Centres,EDUCATION SUPPORT
5743,O'CONNOR PRIMARY SCHOOL,235 JOHNSTON STREET,KALGOORLIE,WA,6430,PO BOX 5540,KALGOORLIE,WA,6430,-30.77657514,121.4658619,08 9068 5200,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS
5855,OAKWOOD PRIMARY SCHOOL,1 OAKWOOD GATE,MEADOW SPRINGS,WA,6210,1 OAKWOOD GATE,MEADOW SPRINGS,WA,6210,-32.484084,115.756407,08 9586 7600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5621,OBERTHUR PRIMARY SCHOOL,NICHOLLS CRESCENT,BULL CREEK,WA,6149,NICHOLLS CRESCENT,BULL CREEK,WA,6149,-32.05976013,115.8686381,08 9237 6700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5695,OCEAN REEF PRIMARY SCHOOL,KAUFMAN AVENUE,OCEAN REEF,WA,6027,KAUFMAN AVENUE,OCEAN REEF,WA,6027,-31.76531973,115.7393848,08 6206 7900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4140,OCEAN REEF SENIOR HIGH SCHOOL,21 VENTURI DRIVE,OCEAN REEF,WA,6027,21 VENTURI DRIVE,OCEAN REEF,WA,6027,-31.75879833,115.7389749,08 6206 2700,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
5770,OCEAN ROAD PRIMARY SCHOOL,OCEAN ROAD,DAWESVILLE,WA,6211,OCEAN ROAD,DAWESVILLE,WA,6211,-32.62467996,115.6307461,08 9584 7150,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5583,ONE ARM POINT REMOTE COMMUNITY SCHOOL,ONE ARM POINT ROAD,DAMPIER PENINSULA,WA,6725,PMB 7 ONE ARM POINT,BROOME,WA,6725,-16.44574,123.060811,08 9171 9400,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS
1448,ONESCHOOL GLOBAL WA,8 WOODTHORPE DRIVE,WILLETTON,WA,6155,8 WOODTHORPE DRIVE,WILLETTON,WA,6155,-32.05654231,115.9017197,08 6250 2000,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5362,ONGERUP PRIMARY SCHOOL,97 LAMONT STREET,ONGERUP,WA,6336,PO BOX 64,ONGERUP,WA,6336,-33.963151,118.482748,08 9828 3200,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5363,ONSLOW PRIMARY SCHOOL,SIMPSON STREET,ONSLOW,WA,6710,PO BOX 12,ONSLOW,WA,6710,-21.638195,115.110441,08 9153 2100,PILBARA,Primary Schools,PRIMARY SCHOOLS
1272,ORANA CATHOLIC PRIMARY SCHOOL,QUERRIN AVENUE,WILLETTON,WA,6155,QUERRIN AVENUE,WILLETTON,WA,6155,-32.04434376,115.8921767,08 9376 8300,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5364,ORANGE GROVE PRIMARY SCHOOL,40 BOYLE LANE,ORANGE GROVE,WA,6109,40 BOYLE LANE,ORANGE GROVE,WA,6109,-32.0357367,116.0120545,08 9232 3400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5511,ORELIA PRIMARY SCHOOL,11 BOLTON WAY,ORELIA,WA,6167,PO BOX 641,KWINANA,WA,6966,-32.23696167,115.8152522,08 6174 1200,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5365,OSBORNE PRIMARY SCHOOL,155 ALBERT STREET,OSBORNE PARK,WA,6017,155 ALBERT STREET,OSBORNE PARK,WA,6017,-31.89945179,115.8248986,08 9413 1700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1144,OUR LADY OF FATIMA SCHOOL,3 HARRIS ROAD,PALMYRA,WA,6157,3 HARRIS ROAD,PALMYRA,WA,6157,-32.03860078,115.78661,08 9333 7900,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1092,OUR LADY OF GOOD COUNSEL SCHOOL,117 MILES STREET,KARRINYUP,WA,6018,117 MILES STREET,KARRINYUP,WA,6018,-31.88071403,115.7778009,08 6242 3400,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1142,OUR LADY OF GRACE SCHOOL,5A KITCHENER STREET,NORTH BEACH,WA,6020,5A KITCHENER STREET,NORTH BEACH,WA,6020,-31.86356507,115.7588595,08 6241 9500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1137,OUR LADY OF LOURDES SCHOOL,29 MARDA WAY,NOLLAMARA,WA,6061,29 MARDA WAY,NOLLAMARA,WA,6061,-31.88782934,115.8488556,08 9413 5300,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1054,OUR LADY OF LOURDES SCHOOL,2-8 FERGUSON ROAD,DARDANUP,WA,6236,2-8 FERGUSON ROAD,DARDANUP,WA,6236,-33.39717192,115.7545955,08 9728 2200,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
1526,OUR LADY OF MERCY COLLEGE,100 LEISURE DRIVE,AUSTRALIND,WA,6233,100 LEISURE DRIVE,AUSTRALIND,WA,6233,-33.270941,115.740064,08 9720 3300,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
1236,OUR LADY OF MERCY PRIMARY SCHOOL,55 HUDSON AVENUE,GIRRAWHEEN,WA,6064,55 HUDSON AVENUE,GIRRAWHEEN,WA,6064,-31.83735378,115.8389984,08 9207 7677,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1082,OUR LADY OF MOUNT CARMEL SCHOOL,82 COLLICK STREET,HILTON,WA,6163,82 COLLICK STREET,HILTON,WA,6163,-32.07276796,115.7888671,08 9269 2000,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1128,OUR LADY OF MOUNT CARMEL SCHOOL,10 DONEY STREET,MULLEWA,WA,6630,10 DONEY STREET,MULLEWA,WA,6630,-28.53894476,115.5171062,08 9961 2200,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
1401,OUR LADY OF THE CAPE PRIMARY SCHOOL,245 CAPE NATURALISTE ROAD,DUNSBOROUGH,WA,6281,245 CAPE NATURALISTE ROAD,DUNSBOROUGH,WA,6281,-33.59792583,115.0895654,08 9781 3200,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
1386,OUR LADY STAR OF THE SEA CATHOLIC PRIMARY SCHOOL,GILES STREET,ESPERANCE,WA,6450,GILES STREET,ESPERANCE,WA,6450,-33.87466746,121.887832,08 9079 8500,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT
1057,OUR LADY'S ASSUMPTION SCHOOL,43 CHESTER AVENUE,DIANELLA,WA,6059,43 CHESTER AVENUE,DIANELLA,WA,6059,-31.8969369,115.8727036,08 9471 3000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1321,PADBURY CATHOLIC PRIMARY SCHOOL,O'LEARY ROAD,PADBURY,WA,6025,O'LEARY ROAD,PADBURY,WA,6025,-31.81657383,115.7671159,08 9404 4000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
8239,PADBURY COMMUNITY KINDERGARTEN,2 CALEY ROAD,PADBURY,WA,6025,2 CALEY ROAD,PADBURY,WA,6025,-31.79895244,115.7630588,08 9401 2989,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS
5561,PADBURY PRIMARY SCHOOL,MACDONALD AVENUE,PADBURY,WA,6025,MACDONALD AVENUE,PADBURY,WA,6025,-31.8058632,115.7594893,08 6206 7950,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5366,PALMYRA PRIMARY SCHOOL,60 MCKIMMIE ROAD,PALMYRA,WA,6157,60 MCKIMMIE ROAD,PALMYRA,WA,6157,-32.04528094,115.7853129,08 6436 0100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5555,PANNAWONICA SCHOOL,SPORTS WAY,PANNAWONICA,WA,6716,C/- POST OFFICE,PANNAWONICA,WA,6716,-21.637,116.323,08 9134 9100,PILBARA,Primary Schools,PRIMARY SCHOOLS
5541,PARABURDOO PRIMARY SCHOOL,DE GREY ROAD,PARABURDOO,WA,6754,PO BOX 223,PARABURDOO,WA,6754,-23.19658911,117.6723112,08 5125 4000,PILBARA,Primary Schools,PRIMARY SCHOOLS
5367,PARKERVILLE PRIMARY SCHOOL,16 PARKER ROAD,PARKERVILLE,WA,6081,16 PARKER ROAD,PARKERVILLE,WA,6081,-31.88423347,116.1328154,08 9252 2900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5728,PARKFIELD PRIMARY SCHOOL,500 CHAPPLE DRIVE,AUSTRALIND,WA,6233,PO BOX A328,AUSTRALIND,WA,6233,-33.265458,115.727042,08 9796 5900,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
1338,PARKLANDS SCHOOL,32-36 DRUMMOND STREET,ALBANY,WA,6330,32-36 DRUMMOND STREET,ALBANY,WA,6330,-35.00484165,117.8614062,08 9841 8179,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
5581,PARKWOOD PRIMARY SCHOOL,9 ZELKOVA WAY,PARKWOOD,WA,6147,9 ZELKOVA WAY,PARKWOOD,WA,6147,-32.04190909,115.9161296,08 9235 1400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1362,PARNNGURR COMMUNITY SCHOOL,PARNNGURR ABORIGINAL COMMUNITY,VIA NEWMAN  PMB14,WA,6753,PARNNGURR ABORIGINAL COMMUNITY,VIA NEWMAN  PMB14,WA,6753,-22.817552,122.597546,08 9176 9003,PILBARA,NON-GOVT SCHOOLS,NON-GOVERNMENT
5832,PEARSALL PRIMARY SCHOOL,95 WILLESPIE DRIVE,PEARSALL,WA,6065,95 WILLESPIE DRIVE,PEARSALL,WA,6065,-31.78076976,115.8170137,08 6207 3900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
6157,PEEL LANGUAGE DEVELOPMENT SCHOOL,LAGUARDIA LOOP,PORT KENNEDY,WA,6172,LAGUARDIA LOOP,PORT KENNEDY,WA,6172,-32.3575092,115.7680138,08 9523 7830,SOUTH METROPOLITAN,LANGUAGE DEVELOPMENT CENTRES,EDUCATION SUPPORT
5610,PEGS CREEK PRIMARY SCHOOL,GALBRAITH ROAD,KARRATHA,WA,6714,GALBRAITH ROAD,KARRATHA,WA,6714,-20.73768669,116.831754,08 9187 9800,PILBARA,Primary Schools,PRIMARY SCHOOLS
4095,PEMBERTON DISTRICT HIGH SCHOOL,BURMA ROAD,PEMBERTON,WA,6260,BURMA ROAD,PEMBERTON,WA,6260,-34.44748,116.04588,08 9776 5800,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS
1152,PENRHOS COLLEGE,6 MORRISON STREET,COMO,WA,6152,6 MORRISON STREET,COMO,WA,6152,-31.99743072,115.8725394,08 9368 9500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5370,PERENJORI PRIMARY SCHOOL,CARNAMAH ROAD,PERENJORI,WA,6620,CARNAMAH ROAD,PERENJORI,WA,6620,-29.44325547,116.285171,08 9971 8000,MIDWEST,Primary Schools,PRIMARY SCHOOLS
1125,PERTH COLLEGE,31 LAWLEY CRESCENT,MOUNT LAWLEY,WA,6050,31 LAWLEY CRESCENT,MOUNT LAWLEY,WA,6050,-31.93117853,115.8754809,08 9471 2100,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
4042,PERTH MODERN SCHOOL,90 ROBERTS ROAD,SUBIACO,WA,6008,90 ROBERTS ROAD,SUBIACO,WA,6008,-31.94506602,115.8363958,08 9392 6855,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
1316,PERTH MONTESSORI SCHOOL,150 BURSWOOD ROAD,BURSWOOD,WA,6100,150 BURSWOOD ROAD,BURSWOOD,WA,6100,-31.96552356,115.8978344,08 9362 3186,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1319,PERTH WALDORF SCHOOL,14 GWILLIAM DRIVE,BIBRA LAKE,WA,6163,14 GWILLIAM DRIVE,BIBRA LAKE,WA,6163,-32.09219046,115.8176585,08 9417 3638,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1466,PETER CARNLEY ANGLICAN COMMUNITY SCHOOL,386 WELLARD ROAD,WELLARD,WA,6170,386 WELLARD ROAD,WELLARD,WA,6170,-32.25710348,115.8149145,08 9439 3499,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1428,PETER MOYES ANGLICAN COMMUNITY SCHOOL,29 ELLISTON PARADE,MINDARIE,WA,6030,29 ELLISTON PARADE,MINDARIE,WA,6030,-31.67541576,115.7075982,08 9304 5500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5589,PHOENIX PRIMARY SCHOOL,28 PHOENIX ROAD,HAMILTON HILL,WA,6163,28 PHOENIX ROAD,HAMILTON HILL,WA,6163,-32.09257757,115.7794442,08 9414 2100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5784,PIA WADJARRI REMOTE COMMUNITY SCHOOL,PINDAR NORTH ROAD,MURCHISON,WA,6630,RMB,VIA YALGOO,WA,6635,-27.122353,116.39201,08 9962 7350,MIDWEST,Remote Community Schools,PRIMARY SCHOOLS
5829,PIARA WATERS PRIMARY SCHOOL,440 WRIGHT ROAD,PIARA WATERS,WA,6112,440 WRIGHT ROAD,PIARA WATERS,WA,6112,-32.12644247,115.9170126,08 9397 4300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4214,PIARA WATERS SENIOR HIGH SCHOOL,8 SOUTHAMPTON DRIVE,PIARA WATERS,WA,6112,8 SOUTHAMPTON DRIVE,PIARA WATERS,WA,6112,-32.125637,115.90768,08 6174 2777 ,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
5376,PICKERING BROOK PRIMARY SCHOOL,241 PICKERING BROOK ROAD,PICKERING BROOK,WA,6076,241 PICKERING BROOK ROAD,PICKERING BROOK,WA,6076,-32.03466017,116.1307872,08 9291 2050,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5377,PICTON PRIMARY SCHOOL,JEFFREY ROAD,GLEN IRIS,WA,6230,JEFFREY ROAD,GLEN IRIS,WA,6230,-33.34079961,115.6883296,08 9795 0200,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5862,PINE VIEW PRIMARY SCHOOL,53 REGENCY AVENUE,BALDIVIS,WA,6171,53 REGENCY AVENUE,BALDIVIS,WA,6171,-32.359183,115.806609,08 9523 3940,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
8246,PINEVIEW COMMUNITY KINDERGARTEN,30 MOPSA WAY,COOLBELLUP,WA,6163,30 MOPSA WAY,COOLBELLUP,WA,6163,-32.07525621,115.8113048,08 9337 5089,SOUTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS
5803,PINGELLY PRIMARY SCHOOL,39 PARK STREET,PINGELLY,WA,6308,39 PARK STREET,PINGELLY,WA,6308,-32.53343022,117.0792151,08 9887 2000,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
5380,PINGRUP PRIMARY SCHOOL,CARRIE STREET,PINGRUP,WA,6343,CARRIE STREET,PINGRUP,WA,6343,-33.53243805,118.51078,08 6851 4700,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
5381,PINJARRA PRIMARY SCHOOL,DIXON AVENUE,PINJARRA,WA,6208,PO BOX 117,PINJARRA,WA,6208,-32.628223,115.866421,08 9531 5950,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4043,PINJARRA SENIOR HIGH SCHOOL,16 MCLARTY ROAD,PINJARRA,WA,6208,PO BOX 353,PINJARRA,WA,6208,-32.63343063,115.8726662,08 9531 7000,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
1280,PIONEER VILLAGE SCHOOL,7 ALBANY HIGHWAY,ARMADALE,WA,6112,7 ALBANY HIGHWAY,ARMADALE,WA,6112,-32.15050254,116.0240299,08 9399 6999,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5384,PORT HEDLAND PRIMARY SCHOOL,CORNEY STREET,PORT HEDLAND,WA,6721,PO BOX 292,PORT HEDLAND,WA,6721,-20.30393313,118.6336307,08 9174 6000 ,PILBARA,Primary Schools,PRIMARY SCHOOLS
5930,PORT HEDLAND SCHOOL OF THE AIR,WALDRON DRIVE,PORT HEDLAND,WA,6721,LOCKED BAG 168,PORT HEDLAND,WA,6721,-20.376876,118.630593,08 9172 8100,PILBARA,Distance Education,PRIMARY SCHOOLS
5742,PORT KENNEDY PRIMARY SCHOOL,1 LA MANCHE AVENUE,PORT KENNEDY,WA,6172,1 LA MANCHE AVENUE,PORT KENNEDY,WA,6172,-32.3585289,115.7554224,08 9553 0950,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1388,PORT SCHOOL,62 WHEELER ROAD,HAMILTON HILL,WA,6163,62 WHEELER ROAD,HAMILTON HILL,WA,6163,-32.08300587,115.7782714,08 9335 6323,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5684,POSEIDON PRIMARY SCHOOL,97 POSEIDON ROAD,HEATHRIDGE,WA,6027,97 POSEIDON ROAD,HEATHRIDGE,WA,6027,-31.76078924,115.7510996,08 9233 8900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5636,POYNTER PRIMARY SCHOOL,39 POYNTER DRIVE,DUNCRAIG,WA,6023,39 POYNTER DRIVE,DUNCRAIG,WA,6023,-31.84204111,115.7743695,08 9492 2350      ,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1326,PRENDIVILLE CATHOLIC COLLEGE,11 PRENDIVILLE DRIVE,OCEAN REEF,WA,6027,11 PRENDIVILLE DRIVE,OCEAN REEF,WA,6027,-31.75468355,115.7396844,08 9307 2000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1147,PRESBYTERIAN LADIES COLLEGE,14 MCNEIL STREET,PEPPERMINT GROVE,WA,6011,14 MCNEIL STREET,PEPPERMINT GROVE,WA,6011,-31.993592,115.764906,08 9424 6444,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1314,PROVIDENCE CHRISTIAN COLLEGE,19 FURLEY ROAD,SOUTHERN RIVER,WA,6110,19 FURLEY ROAD,SOUTHERN RIVER,WA,6110,-32.09974606,115.9366941,08 9455 1607,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1384,PURNULULU ABORIGINAL INDEPENDENT COMMUNITY SCHOOL,WURRERANGINY COMMUNITY GREAT NORTHERN HI,VIA WARMUN,WA,6743,WURRERANGINY COMMUNITY GREAT NORTHERN HI,VIA WARMUN,WA,6743,-17.275335,128.05059,08 9168 7392,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT
4097,QUAIRADING DISTRICT HIGH SCHOOL,MCLENNAN STREET,QUAIRADING,WA,6383,MCLENNAN STREET,QUAIRADING,WA,6383,-32.0076234,117.3985906,08 9645 3500,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS
1164,QUEEN OF APOSTLES SCHOOL,108 TRIBUTE STREET EAST,RIVERTON,WA,6148,108 TRIBUTE STREET EAST,RIVERTON,WA,6148,-32.02991532,115.8939911,08 9376 8500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5386,QUEENS PARK PRIMARY SCHOOL,202 TREASURE ROAD,QUEENS PARK,WA,6107,202 TREASURE ROAD,QUEENS PARK,WA,6107,-31.99859142,115.9444207,08 9278 3750,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1404,QUINNS BAPTIST COLLEGE,8 SALERNO DRIVE,MINDARIE,WA,6030,8 SALERNO DRIVE,MINDARIE,WA,6030,-31.67618587,115.7101964,08 9305 8808,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5771,QUINNS BEACH PRIMARY SCHOOL,5 JAMES COOK AVENUE,QUINNS ROCKS,WA,6030,5 JAMES COOK AVENUE,QUINNS ROCKS,WA,6030,-31.65764478,115.6950346,08 9561 7400,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5637,QUINNS ROCKS PRIMARY SCHOOL,6 REES DRIVE,QUINNS ROCKS,WA,6030,6 REES DRIVE,QUINNS ROCKS,WA,6030,-31.67298256,115.7028505,08 6206 5200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1244,QUINTILIAN SCHOOL,46 QUINTILIAN ROAD,MOUNT CLAREMONT,WA,6010,46 QUINTILIAN ROAD,MOUNT CLAREMONT,WA,6010,-31.96696077,115.7923007,08 9383 4274,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5764,RANFORD PRIMARY SCHOOL,ORKNEY CRESCENT,CANNING VALE,WA,6155,ORKNEY CRESCENT,CANNING VALE,WA,6155,-32.09384295,115.9109302,08 9324 0700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5388,RANGEWAY PRIMARY SCHOOL,4 CASSIA STREET,RANGEWAY,WA,6530,4 CASSIA STREET,RANGEWAY,WA,6530,-28.779091,114.628564,08 9968 1700,MIDWEST,Primary Schools,PRIMARY SCHOOLS
5852,RAPIDS LANDING PRIMARY SCHOOL,42 TONKIN BOULEVARD,MARGARET RIVER,WA,6285,42 TONKIN BOULEVARD,MARGARET RIVER,WA,6285,-33.963862,115.083987,08 9757 8200,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
