Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09,Y10,Y11,Y12,Total_Students
4085,MEEKATHARRA DISTRICT HIGH SCHOOL,SAVAGE STREET,MEEKATHARRA,WA,6642,SAVAGE STREET,MEEKATHARRA,WA,6642,-26.59116051,118.4913155,08 9981 0800,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,7,10,9,12,14,12,9,13,4,6,7,5,10,1,119
5929,MEEKATHARRA SCHOOL OF THE AIR,52 KEMPTON STREET,BLUFF POINT,WA,6530,PO BOX 7175,GERALDTON PO,WA,6531,-28.74042558,114.6196915,08 9923 5200,MIDWEST,Distance Education,PRIMARY SCHOOLS,KIN,Y06,5,4,5,5,5,5,4,2,,,,,,,35
1233,MEL MARIA CATHOLIC PRIMARY SCHOOL,33 DAVIDSON ROAD,ATTADALE,WA,6156,33 DAVIDSON ROAD,ATTADALE,WA,6156,-32.02710468,115.8012258,08 6330 0500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,88,61,79,75,96,97,73,68,,,,,,,637
5296,MELVILLE PRIMARY SCHOOL,70 CURTIS ROAD,MELVILLE,WA,6156,70 CURTIS ROAD,MELVILLE,WA,6156,-32.03961369,115.8071629,08 9263 1300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,80,77,92,88,84,87,84,75,,,,,,,667
4034,MELVILLE SENIOR HIGH SCHOOL,18 POTTS STREET,MELVILLE,WA,6156,18 POTTS STREET,MELVILLE,WA,6156,-32.04631125,115.8054613,08 6274 1300,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,251,256,248,253,226,181,"1,415"
5298,MENZIES COMMUNITY SCHOOL,GREGORY STREET,MENZIES,WA,6436,C/- POST OFFICE,MENZIES,WA,6436,-29.689867,121.034016,08 9027 5700,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y12,1,4,5,1,3,7,3,4,3,,,,2,1,34
1149,MERCEDES COLLEGE,VICTORIA SQUARE,PERTH,WA,6000,VICTORIA SQUARE,PERTH,WA,6000,-31.95623304,115.8670832,08 9323 1323,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,187,147,158,135,130,153,910
1221,MERCY COLLEGE,CNR BEACH ROAD/MIRRABOOKA AVENUE,KOONDOOLA,WA,6064,CNR BEACH ROAD/MIRRABOOKA AVENUE,KOONDOOLA,WA,6064,-31.84725114,115.8575544,08 9247 9247,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,60,59,59,60,60,61,64,64,209,206,188,190,187,158,"1,625"
4194,MERREDIN COLLEGE,WOOLGAR AVENUE,MERREDIN,WA,6415,WOOLGAR AVENUE,MERREDIN,WA,6415,-31.48808967,118.2849815,08 9041 7520,WHEATBELT,K-12 SCHOOLS,K-12 SCHOOLS,KIN,Y12,33,21,28,32,29,24,28,36,52,59,52,61,45,41,541
6092,MERRIWA EDUCATION SUPPORT CENTRE,67 BALTIMORE PARADE,MERRIWA,WA,6030,67 BALTIMORE PARADE,MERRIWA,WA,6030,-31.66869847,115.7127243,08 6206 2330,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,5,17,10,10,13,4,19,8,,,,,,,86
5739,MERRIWA PRIMARY SCHOOL,67 BALTIMORE PARADE,MERRIWA,WA,6030,67 BALTIMORE PARADE,MERRIWA,WA,6030,-31.66869847,115.7127243,08 6206 2340,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,46,41,45,47,43,42,41,43,,,,,,,348
1042,METHODIST LADIES' COLLEGE,356 STIRLING HIGHWAY,CLAREMONT,WA,6010,356 STIRLING HIGHWAY,CLAREMONT,WA,6010,-31.98701169,115.7755403,08 9384 4000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,27,17,25,34,48,53,54,68,114,123,132,123,118,124,"1,060"
5426,MIDDLE SWAN PRIMARY SCHOOL,LOT 574 COCKMAN CROSS,STRATTON,WA,6056,LOT 574 COCKMAN CROSS,STRATTON,WA,6056,-31.86781578,116.0366486,08 9265 1800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,31,42,57,45,51,47,54,,,,,,,366
5303,MIDVALE PRIMARY SCHOOL,MIDVALE PLACE,MIDVALE,WA,6056,MIDVALE PLACE,MIDVALE,WA,6056,-31.887051,116.019478,08 9218 6800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,45,42,51,45,25,41,36,,,,,,,324
5304,MILING PRIMARY SCHOOL,CNR NARDY ST/GT NORTHERN HWY,MILING,WA,6575,PO BOX 58,MILING,WA,6575,-30.49314858,116.3622694,08 9654 1600,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,2,5,3,3,1,1,2,4,,,,,,,21
5656,MILLARS WELL PRIMARY SCHOOL,GAWTHORNE DRIVE,KARRATHA,WA,6714,GAWTHORNE DRIVE,KARRATHA,WA,6714,-20.74221594,116.8176143,08 9187 6900,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,33,42,42,36,39,30,27,27,,,,,,,276
5305,MILLEN PRIMARY SCHOOL,100 ETWELL STREET,EAST VICTORIA PARK,WA,6101,100 ETWELL STREET,EAST VICTORIA PARK,WA,6101,-31.99744377,115.9016519,08 9264 7600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,61,66,72,72,69,62,64,,,,,,,526
5752,MINDARIE PRIMARY SCHOOL,90 ROTHESAY HEIGHTS,MINDARIE,WA,6030,90 ROTHESAY HEIGHTS,MINDARIE,WA,6030,-31.687131,115.7093812,08 9407 1100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,80,75,92,90,93,119,84,86,,,,,,,719
4171,MINDARIE SENIOR COLLEGE,14 ELLISTON PARADE,MINDARIE,WA,6030,PO BOX 2003,CLARKSON,WA,6030,-31.6769792,115.7060496,08 6207 5500,NORTH METROPOLITAN,Senior Colleges,SECONDARY SCHOOLS,Y11,Y12,,,,,,,,,,,,,385,409,794
5307,MINGENEW PRIMARY SCHOOL,70 PHILLIP STREET,MINGENEW,WA,6522,70 PHILLIP STREET,MINGENEW,WA,6522,-29.19497017,115.4407518,08 9928 2700,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,7,13,8,11,6,14,12,7,,,,,,,78
1234,MOERLINA SCHOOL,16 BROCKWAY ROAD,MOUNT CLAREMONT,WA,6010,16 BROCKWAY ROAD,MOUNT CLAREMONT,WA,6010,-31.96775079,115.792153,08 9384 5894,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,8,6,5,7,8,9,8,4,,,,,,,55
5313,MOORA PRIMARY SCHOOL,ROBERTS STREET,MOORA,WA,6510,PO BOX 127,MOORA,WA,6510,-30.63256344,116.0033141,08 9653 9300,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,12,19,9,16,14,10,15,14,,,,,,,109
5774,MOORDITJ NOONGAR COMMUNITY COLLEGE,EDDIE BARRON DRIVE,MIDLAND,WA,6056,PO BOX 2115,MIDLAND DC,WA,6936,-31.877453,116.025095,08 9374 8800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,12,14,11,14,19,18,19,15,,,,,,,122
5314,MOORINE ROCK PRIMARY SCHOOL,MOORINE SOUTH ROAD,MOORINE ROCK,WA,6425,30 MCINNES STREET,MOORINE ROCK,WA,6425,-31.31490654,119.1254458,08 9048 9800,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y05,4,4,3,6,,1,1,,,,,,,,19
4086,MORAWA DISTRICT HIGH SCHOOL,34 GILL STREET,MORAWA,WA,6623,PO BOX 13,MORAWA,WA,6623,-29.21120142,116.0059132,08 9971 2500,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,18,12,9,17,15,22,11,11,17,13,18,22,19,22,226
5316,MORLEY PRIMARY SCHOOL,36 WELLINGTON ROAD,MORLEY,WA,6062,36 WELLINGTON ROAD,MORLEY,WA,6062,-31.89182974,115.8956006,08 9218 1500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,22,24,19,27,33,37,27,20,,,,,,,209
4051,MORLEY SENIOR HIGH SCHOOL,19-43 BRAMWELL ROAD,NORANDA,WA,6062,19-43 BRAMWELL ROAD,NORANDA,WA,6062,-31.8737169,115.8836692,08 9376 5555,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,143,172,182,186,183,171,"1,037"
5317,MOSMAN PARK PRIMARY SCHOOL,91 VICTORIA STREET,MOSMAN PARK,WA,6012,91 VICTORIA STREET,MOSMAN PARK,WA,6012,-32.01149157,115.7629025,08 6458 7700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,38,50,43,50,54,71,55,57,,,,,,,418
6017,MOSMAN PARK SCHOOL FOR DEAF CHILDREN,91 VICTORIA STREET,MOSMAN PARK,WA,6012,91 VICTORIA STREET,MOSMAN PARK,WA,6012,-32.01149157,115.7629025,08 6458 7770,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT,PPR,Y06,,1,5,2,2,5,6,5,,,,,,,26
1421,MOTHER TERESA CATHOLIC COLLEGE,731 EIGHTY ROAD,BALDIVIS,WA,6171,731 EIGHTY ROAD,BALDIVIS,WA,6171,-32.36141513,115.7970969,08 9591 7100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,99,87,89,89,90,91,64,63,176,174,140,136,93,78,"1,469"
4186,MOUNT BARKER COMMUNITY COLLEGE,WOOGENELLUP ROAD,MOUNT BARKER,WA,6324,PO BOX 116,MOUNT BARKER,WA,6324,-34.612767,117.665171,08 9851 5800,SOUTH WEST,K-12 SCHOOLS,K-12 SCHOOLS,KIN,Y12,37,26,41,37,43,44,43,50,65,52,66,56,62,32,654
5194,MOUNT CLAREMONT PRIMARY SCHOOL,103 ALFRED ROAD,MOUNT CLAREMONT,WA,6010,103 ALFRED ROAD,MOUNT CLAREMONT,WA,6010,-31.96810951,115.7826727,08 9208 3900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,35,41,40,39,38,32,33,,,,,,,297
6069,MOUNT HAWTHORN EDUCATION SUPPORT CENTRE,KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,-31.91812713,115.8354104,08 9338 0500,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,6,2,5,3,5,4,1,5,,,,,,,31
5321,MOUNT HAWTHORN PRIMARY SCHOOL,1 KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,1 KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,-31.91812712,115.8354103,08 9338 0550,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,106,113,136,123,117,115,124,121,,,,,,,955
5323,MOUNT HELENA PRIMARY SCHOOL,LOT 289A KEANE STREET EAST,MOUNT HELENA,WA,6082,LOT 289A KEANE STREET EAST,MOUNT HELENA,WA,6082,-31.875319,116.218207,08 9573 0000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,14,21,12,15,16,18,33,32,,,,,,,161
5325,MOUNT LAWLEY PRIMARY SCHOOL,92 SECOND AVENUE,MOUNT LAWLEY,WA,6050,92 SECOND AVENUE,MOUNT LAWLEY,WA,6050,-31.9257564,115.8764441,08 9238 0800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,55,62,57,74,70,47,78,72,,,,,,,515
4038,MOUNT LAWLEY SENIOR HIGH SCHOOL,65 WOODSOME STREET,MOUNT LAWLEY,WA,6050,65 WOODSOME STREET,MOUNT LAWLEY,WA,6050,-31.92122258,115.8697493,08 9265 1500,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,350,347,313,324,326,353,"2,013"
5326,MOUNT LOCKYER PRIMARY SCHOOL,HUMPHREYS STREET,ALBANY,WA,6330,HUMPHREYS STREET,ALBANY,WA,6330,-35.00279631,117.856093,08 9842 0100,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,78,75,86,83,96,92,105,,,,,,,615
4142,MOUNT MAGNET DISTRICT HIGH SCHOOL,LAURIE STREET,MOUNT MAGNET,WA,6638,PO BOX 60,MOUNT MAGNET,WA,6638,-28.05966342,117.8458664,08 9963 3800,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y11,3,10,9,7,8,12,8,11,7,7,7,3,1,,93
5328,MOUNT MANYPEAKS PRIMARY SCHOOL,43731 SOUTH COAST HIGHWAY,MANYPEAKS,WA,6328,43731 SOUTH COAST HIGHWAY,MANYPEAKS,WA,6328,-34.83958648,118.1720656,08 9846 1500,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,2,3,1,5,5,,3,1,,,,,,,20
5329,MOUNT MARGARET REMOTE COMMUNITY SCHOOL,MOUNT MARGARET MISSION ROAD,MOUNT MARGARET,WA,6440,MOUNT MARGARET,VIA LAVERTON,WA,6440,-28.795066,122.18466,08 9068 8450,GOLDFIELDS,Remote Community Schools,PRIMARY SCHOOLS,PPR,Y06,,1,1,1,1,2,3,1,,,,,,,10
5330,MOUNT PLEASANT PRIMARY SCHOOL,29 QUEENS ROAD,MOUNT PLEASANT,WA,6153,29 QUEENS ROAD,MOUNT PLEASANT,WA,6153,-32.03020235,115.8453213,08 9237 2850,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,48,63,68,63,92,87,65,74,,,,,,,560
5608,MOUNT TARCOOLA PRIMARY SCHOOL,57 FORDEN STREET,GERALDTON,WA,6530,57 FORDEN STREET,GERALDTON,WA,6530,-28.80052461,114.6295411,08 9968 1100,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,34,48,46,42,51,48,51,58,,,,,,,378
4087,MUKINBUDIN DISTRICT HIGH SCHOOL,WHITE STREET,MUKINBUDIN,WA,6479,WHITE STREET,MUKINBUDIN,WA,6479,-30.916192,118.208956,08 9048 3400,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,8,10,5,8,10,7,8,7,8,8,9,8,1,5,102
5683,MULLALOO BEACH PRIMARY SCHOOL,59 WEST VIEW BOULEVARD,MULLALOO,WA,6027,59 WEST VIEW BOULEVARD,MULLALOO,WA,6027,-31.77654953,115.7366952,08 6206 3150,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,29,41,47,36,46,28,38,28,,,,,,,293
8216,MULLALOO COMMUNITY KINDERGARTEN,27 KOORANA ROAD,MULLALOO,WA,6027,27 KOORANA ROAD,MULLALOO,WA,6027,-31.77934912,115.7464724,08 9401 4595,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,37,,,,,,,,,,,,,,37
5614,MULLALOO HEIGHTS PRIMARY SCHOOL,27 CHARONIA ROAD,MULLALOO,WA,6027,27 CHARONIA ROAD,MULLALOO,WA,6027,-31.77780982,115.7482262,08 6206 2100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,32,35,26,41,24,29,27,,,,,,,234
4088,MULLEWA DISTRICT HIGH SCHOOL,JOSE STREET,MULLEWA,WA,6630,PO BOX 137,MULLEWA,WA,6630,-28.53708777,115.5128854,08 9961 2600,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,1,6,5,6,4,8,2,7,5,4,3,8,,5,64
5723,MULUDJA REMOTE COMMUNITY SCHOOL,MULUDJA REMOTE COMMUNITY,FITZROY CROSSING,WA,6765,PO BOX 31,FITZROY CROSSING,WA,6765,-18.159712,125.761637,08 9167 0070,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y06,6,2,2,5,5,3,5,6,,,,,,,34
1354,MUNDARING CHRISTIAN COLLEGE,1605 WALKER STREET,MUNDARING,WA,6073,1605 WALKER STREET,MUNDARING,WA,6073,-31.89869433,116.1802693,08 9295 2688,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,50,27,27,40,28,46,61,64,95,126,96,93,83,57,893
5335,MUNDARING PRIMARY SCHOOL,855 STEVENS STREET,MUNDARING,WA,6073,PO BOX 347,MUNDARING,WA,6073,-31.8949396,116.1729689,08 9295 9500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,43,46,30,40,47,34,38,,,,,,,317
5336,MUNDIJONG PRIMARY SCHOOL,LIVESEY STREET,MUNDIJONG,WA,6123,LIVESEY STREET,MUNDIJONG,WA,6123,-32.290913,115.984636,08 9526 7150,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,21,37,28,19,33,25,32,31,,,,,,,226
5337,MUNGLINUP PRIMARY SCHOOL,BUDJAN STREET,MUNGLINUP,WA,6450,RMB 7186,MUNGLINUP,WA,6450,-33.70388481,120.8566109,08 9075 1300,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,5,,1,1,1,1,2,3,,,,,,,14
1068,NAGLE CATHOLIC COLLEGE,SANFORD STREET,GERALDTON,WA,6530,SANFORD STREET,GERALDTON,WA,6530,-28.77776964,114.6099931,08 9920 0500,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,224,224,224,210,182,164,"1,228"
4089,NANNUP DISTRICT HIGH SCHOOL,BISHOP STREET,NANNUP,WA,6275,BISHOP STREET,NANNUP,WA,6275,-33.99015078,115.7655942,08 9746 8800,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y11,5,6,6,6,4,5,9,8,3,5,4,2,1,,64
4090,NAREMBEEN DISTRICT HIGH SCHOOL,ADA STREET,NAREMBEEN,WA,6369,PO BOX 8,NAREMBEEN,WA,6369,-32.06303073,118.3912322,08 9064 9600,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,11,15,8,21,15,17,15,12,18,6,6,6,,,150
5341,NARROGIN PRIMARY SCHOOL,22-24 WILLIAMS ROAD,NARROGIN,WA,6312,PO BOX 107,NARROGIN,WA,6312,-32.93401014,117.1729339,08 9882 1700,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,38,27,38,42,38,35,41,41,,,,,,,300
4039,NARROGIN SENIOR HIGH SCHOOL,GRAY STREET,NARROGIN,WA,6312,PMB 2,NARROGIN,WA,6312,-32.93810289,117.1914239,08 9881 9300,WHEATBELT,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,102,106,98,76,109,74,565
5344,NEDLANDS PRIMARY SCHOOL,35 KINGSWAY,NEDLANDS,WA,6009,35 KINGSWAY,NEDLANDS,WA,6009,-31.98480552,115.8128349,08 9278 6300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,42,75,47,74,70,61,56,70,,,,,,,495
5517,NEERIGEN BROOK PRIMARY SCHOOL,SEVENTH ROAD,ARMADALE,WA,6112,SEVENTH ROAD,ARMADALE,WA,6112,-32.15221389,116.0003603,08 9234 3860,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,44,44,35,43,44,41,30,43,,,,,,,324
5412,NEWBOROUGH PRIMARY SCHOOL,178 NEWBOROUGH STREET,KARRINYUP,WA,6018,178 NEWBOROUGH STREET,KARRINYUP,WA,6018,-31.88428623,115.7810971,08 9278 0450,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,35,48,36,53,47,46,34,,,,,,,338
5347,NEWDEGATE PRIMARY SCHOOL,MITCHELL STREET,NEWDEGATE,WA,6355,PO BOX 135,NEWDEGATE,WA,6355,-33.09321456,119.0211444,08 9871 2200,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,6,3,6,7,7,7,5,5,,,,,,,46
1259,NEWMAN COLLEGE,216 EMPIRE AVENUE,CHURCHLANDS,WA,6018,216 EMPIRE AVENUE,CHURCHLANDS,WA,6018,-31.9231958,115.7873551,08 9204 9444,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,113,74,90,79,78,86,95,95,190,220,218,187,192,169,"1,886"
5505,NEWMAN PRIMARY SCHOOL,HILDITCH AVENUE,NEWMAN,WA,6753,PO BOX 166,NEWMAN,WA,6753,-23.35448061,119.7322686,08 9154 3900,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,36,34,32,31,31,31,31,24,,,,,,,250
4114,NEWMAN SENIOR HIGH SCHOOL,GREGORY AVENUE,NEWMAN,WA,6753,PMB 6,NEWMAN,WA,6753,-23.36220252,119.7341359,08 9175 8100,PILBARA,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,61,56,53,55,59,46,330
6086,NEWTON MOORE EDUCATION SUPPORT CENTRE,KNIGHT STREET,BUNBURY,WA,6230,KNIGHT STREET,BUNBURY,WA,6230,-33.359211,115.6354214,08 9722 2480,SOUTH WEST,Education Support Centres,EDUCATION SUPPORT,Y07,Y12,,,,,,,,,14,10,12,17,13,12,78
4040,NEWTON MOORE SENIOR HIGH SCHOOL,19-35 HOTCHIN STREET,SOUTH BUNBURY,WA,6230,19-35 HOTCHIN STREET,SOUTH BUNBURY,WA,6230,-33.359211,115.6354214,08 9722 2400,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,104,111,98,128,64,50,555
5651,NEWTON PRIMARY SCHOOL,4 MARVELL AVENUE,SPEARWOOD,WA,6163,4 MARVELL AVENUE,SPEARWOOD,WA,6163,-32.11215987,115.7890148,08 6595 9100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,32,41,37,43,34,34,39,34,,,,,,,294
5899,NGAANYATJARRA LANDS SCHOOL,WARAKURNA,NGAANYATJARRA-GILES,WA,0872,PMB 156,VIA ALICE SPRINGS,NT,0871,-25.001188,128.287772,08 8954 9500,GOLDFIELDS,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y12,11,29,14,20,15,30,31,22,23,27,20,18,12,25,297
1271,NGALANGANGPUM SCHOOL,WARMUN COMMUNITY VIA GREAT NORTHERN HWY,KUNUNURRA,WA,6743,WARMUN COMMUNITY VIA GREAT NORTHERN HWY,KUNUNURRA,WA,6743,-17.029901,128.212134,08 9167 2501,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y09,5,7,5,8,6,7,3,2,2,2,3,,,,50
5789,NGALAPITA REMOTE COMMUNITY SCHOOL,KOORABYE COMMUNITY,FITZROY CROSSING,WA,6765,PO BOX 2520,BROOME,WA,6725,-18.584253,124.754181,08 9171 7480,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,Y01,Y09,,,2,,2,3,1,2,1,1,1,,,,13
5348,NOLLAMARA PRIMARY SCHOOL,101 HARRISON STREET,NOLLAMARA,WA,6061,101 HARRISON STREET,NOLLAMARA,WA,6061,-31.88436343,115.839641,08 9413 1550,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,36,46,70,58,49,64,47,56,,,,,,,426
5635,NORANDA PRIMARY SCHOOL,25 WALMSLEY DRIVE,NORANDA,WA,6062,25 WALMSLEY DRIVE,NORANDA,WA,6062,-31.87739706,115.9077996,08 9218 1550,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,46,46,51,35,50,46,42,,,,,,,356
4092,NORSEMAN DISTRICT HIGH SCHOOL,GOODLIFFE STREET,NORSEMAN,WA,6443,PO BOX 141,NORSEMAN,WA,6443,-32.19186573,121.773247,08 9083 9000,GOLDFIELDS,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,6,7,5,4,5,7,8,5,4,8,14,10,5,8,96
4137,NORTH ALBANY SENIOR HIGH SCHOOL,47 ANSON ROAD,ALBANY,WA,6330,47 ANSON ROAD,ALBANY,WA,6330,-34.99074882,117.8668674,08 9892 0611,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,142,160,166,154,149,93,864
5499,NORTH BALGA PRIMARY SCHOOL,30 MAITLAND ROAD,BALGA,WA,6061,30 MAITLAND ROAD,BALGA,WA,6061,-31.85209949,115.8342576,08 9442 9000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,32,33,32,53,36,40,48,,,,,,,313
5199,NORTH BEACH PRIMARY SCHOOL,75 NORTH BEACH ROAD,NORTH BEACH,WA,6020,75 NORTH BEACH ROAD,NORTH BEACH,WA,6020,-31.85963391,115.7611061,08 9235 4250,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,51,41,63,53,78,47,53,40,,,,,,,426
5124,NORTH COTTESLOE PRIMARY SCHOOL,100 ERIC STREET,COTTESLOE,WA,6011,100 ERIC STREET,COTTESLOE,WA,6011,-31.98901491,115.7653421,08 9382 7100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,27,57,45,59,47,43,31,36,,,,,,,345
5134,NORTH DANDALUP PRIMARY SCHOOL,STH WEST HIGHWAY/HINES ROAD,NORTH DANDALUP,WA,6207,PO BOX 129,NORTH DANDALUP,WA,6207,-32.50889,115.977861,08 9531 0500,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,21,24,22,17,19,14,14,21,,,,,,,152
6042,NORTH EAST METROPOLITAN LANGUAGE DEVELOPMENT CENTRE,18 VIEW STREET,DIANELLA,WA,6059,18 VIEW STREET,DIANELLA,WA,6059,-31.89043146,115.8863853,08 9218 1600,NORTH METROPOLITAN,LANGUAGE DEVELOPMENT CENTRES,EDUCATION SUPPORT,KIN,Y02,32,82,129,90,,,,,,,,,,,333
5178,NORTH FREMANTLE PRIMARY SCHOOL,30 JOHN STREET,NORTH FREMANTLE,WA,6159,30 JOHN STREET,NORTH FREMANTLE,WA,6159,-32.03454903,115.7567953,08 9432 1300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,21,25,18,23,22,26,18,20,,,,,,,173
5865,NORTH HARRISDALE PRIMARY SCHOOL,REILLY ROAD,HARRISDALE,WA,6112,REILLY ROAD,HARRISDALE,WA,6112,-32.115097,115.938867,08 9397 8140,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,95,89,90,114,141,72,61,58,,,,,,,720
5234,NORTH KALGOORLIE PRIMARY SCHOOL,CAMPBELL STREET,KALGOORLIE,WA,6430,CAMPBELL STREET,KALGOORLIE,WA,6430,-30.73865013,121.459702,08 9092 5850,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,59,68,63,58,61,55,53,61,,,,,,,478
